Order ID,Status,Fulfilment,Sales Channel ,ship-service-level,Style,SKU,Category,Size,ASIN,Courier Status,Qty,currency,Amount,ship-city,ship-state,ship-postal-code,ship-country,promotion-ids,B2B,fulfilled-by,Sales_Trend,Sales_Diff
407-3282858-0913944,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,NW034,NW034-TP-PJ-XXL,Set,XXL,B09M768N86,Shipped,1.0,INR,613.0,Aurangabad,MAHARASHTRA,431003.0,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-ZYL5UPUNW6T62,Amazon PLCC Free-Financing Universal Merchant AAT-PZHUW6DZX4BPS,Amazon PLCC Free-Financing Universal Merchant AAT-ETXQ3XXWMRXBG,Amazon PLCC Free-Financing Universal Merchant AAT-7X3XCTYG64VBE,Amazon PLCC Free-Financing Universal Merchant AAT-7CHGD3WTS3MHM,Amazon PLCC Free-Financing Universal Merchant AAT-26ZDKNME27X42,Amazon PLCC Free-Financing Universal Merchant AAT-4ZF5KN6E4LJK4,Amazon PLCC Free-Financing Universal Merchant AAT-7RCXIKUAX7DDY,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4",False,Easy Ship,0.12477064220183487,68.0
402-1638893-2241103,Shipped,Amazon,Amazon.in,Expedited,JNE3465,JNE3465-KR-XXL,kurta,XXL,B08BFT4ZKX,Shipped,1.0,INR,486.0,BENGALURU,KARNATAKA,560099.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,IN Core Free Shipping 2015/04/08 23-48-5-108,-0.20717781402936375,-127.0
405-6250851-2090735,Shipped,Amazon,Amazon.in,Expedited,JNE3405,JNE3405-KR-L,kurta,L,B081WSCKPQ,Shipped,1.0,INR,399.0,BENGALURU,KARNATAKA,560077.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,IN Core Free Shipping 2015/04/08 23-48-5-108,-0.17901234567901236,-87.0
405-6250851-2090735,Shipped,Amazon,Amazon.in,Expedited,JNE3568,JNE3568-KR-L,kurta,L,B08KS2BPL8,Shipped,1.0,INR,399.0,BENGALURU,KARNATAKA,560077.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,IN Core Free Shipping 2015/04/08 23-48-5-108,0.0,0.0
171-2467885-1569149,Shipped,Amazon,Amazon.in,Expedited,JNE3798,JNE3798-KR-XXL,Western Dress,XXL,B09SDZF54G,Shipped,1.0,INR,725.0,MUMBAI,MAHARASHTRA,400097.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,IN Core Free Shipping 2015/04/08 23-48-5-108,0.8170426065162908,326.0
404-0449932-9629954,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3311,JNE3311-KR-XS,kurta,XS,B07SHBLS7R,Shipped,1.0,INR,599.0,CHENNAI,TAMIL NADU,600058.0,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-ZYL5UPUNW6T62,Amazon PLCC Free-Financing Universal Merchant AAT-PZHUW6DZX4BPS,Amazon PLCC Free-Financing Universal Merchant AAT-ETXQ3XXWMRXBG,Amazon PLCC Free-Financing Universal Merchant AAT-7X3XCTYG64VBE,Amazon PLCC Free-Financing Universal Merchant AAT-7CHGD3WTS3MHM,Amazon PLCC Free-Financing Universal Merchant AAT-26ZDKNME27X42,Amazon PLCC Free-Financing Universal Merchant AAT-4ZF5KN6E4LJK4,Amazon PLCC Free-Financing Universal Merchant AAT-7RCXIKUAX7DDY,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4",False,Easy Ship,-0.1737931034482758,-126.0
402-1401315-3619554,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3764,JNE3764-KR-M,kurta,M,B09K3TM23C,Shipped,1.0,INR,487.0,hyderabad,TELANGANA,500084.0,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-SL3Y2YRMAUNFC,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4,Amazon PLCC Free-Financing Universal Merchant AAT-R7GXNZWISTRFA,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-ZYL5UPUNW6T62,Amazon PLCC Free-Financing Universal Merchant AAT-PZHUW6DZX4BPS,Amazon PLCC Free-Financing Universal Merchant AAT-ETXQ3XXWMRXBG,Amazon PLCC Free-Financing Universal Merchant AAT-7X3XCTYG64VBE,Amazon PLCC Free-Financing Universal Merchant AAT-7CHGD3WTS3MHM,Amazon PLCC Free-Financing Universal Merchant AAT-26ZDKNME27X42,Amazon PLCC Free-Financing Universal Merchant AAT-4ZF5KN6E4LJK4,Amazon PLCC Free-Financing Universal Merchant AAT-7RCXIKUAX7DDY,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4,Amazon PLCC Free-Financing Universal Merchant #MP-pmilan-1601980554292",False,Easy Ship,-0.1869782971619366,-112.0
402-1401315-3619554,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET203,SET203-KR-DPT-XL,Set,XL,B08MYRR1ZW,Shipped,1.0,INR,449.0,hyderabad,TELANGANA,500084.0,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-SL3Y2YRMAUNFC,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4,Amazon PLCC Free-Financing Universal Merchant AAT-R7GXNZWISTRFA,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-ZYL5UPUNW6T62,Amazon PLCC Free-Financing Universal Merchant AAT-PZHUW6DZX4BPS,Amazon PLCC Free-Financing Universal Merchant AAT-ETXQ3XXWMRXBG,Amazon PLCC Free-Financing Universal Merchant AAT-7X3XCTYG64VBE,Amazon PLCC Free-Financing Universal Merchant AAT-7CHGD3WTS3MHM,Amazon PLCC Free-Financing Universal Merchant AAT-26ZDKNME27X42,Amazon PLCC Free-Financing Universal Merchant AAT-4ZF5KN6E4LJK4,Amazon PLCC Free-Financing Universal Merchant AAT-7RCXIKUAX7DDY,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4,Amazon PLCC Free-Financing Universal Merchant #MP-pmilan-1601980554292",False,Easy Ship,-0.07802874743326493,-38.0
406-9346626-1090766,Shipped,Amazon,Amazon.in,Expedited,JNE3437,JNE3437-KR-M,kurta,M,B085HP1LQR,Shipped,1.0,INR,517.0,Berhampur,ODISHA,760001.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,IN Core Free Shipping 2015/04/08 23-48-5-108,0.15144766146993316,68.0
406-9346626-1090766,Shipped,Amazon,Amazon.in,Expedited,JNE3288,JNE3288-KR-XXL,kurta,XXL,B07R5YSBYB,Shipped,1.0,INR,442.0,Berhampur,ODISHA,760001.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,IN Core Free Shipping 2015/04/08 23-48-5-108,-0.14506769825918764,-75.0
406-8995271-5258726,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3801,JNE3801-KR-XXL,kurta,XXL,B09SDZ4XRT,Shipped,1.0,INR,725.0,Berhampur,ODISHA,760001.0,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-ZYL5UPUNW6T62,Amazon PLCC Free-Financing Universal Merchant AAT-PZHUW6DZX4BPS,Amazon PLCC Free-Financing Universal Merchant AAT-ETXQ3XXWMRXBG,Amazon PLCC Free-Financing Universal Merchant AAT-7X3XCTYG64VBE,Amazon PLCC Free-Financing Universal Merchant AAT-7CHGD3WTS3MHM,Amazon PLCC Free-Financing Universal Merchant AAT-26ZDKNME27X42,Amazon PLCC Free-Financing Universal Merchant AAT-4ZF5KN6E4LJK4,Amazon PLCC Free-Financing Universal Merchant AAT-7RCXIKUAX7DDY,Amazon PLCC Free-Financing Universal Merchant AAT-TNYBHEAO7HOHO,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4,Amazon PLCC Free-Financing Universal Merchant AAT-QMFZ3M7T5NPDS,Amazon PLCC Free-Financing Universal Merchant #MP-pmilan-1601980554292",False,Easy Ship,0.6402714932126696,283.0
171-3066579-6919546,Shipped,Amazon,Amazon.in,Expedited,JNE3567,JNE3567-KR-M,kurta,M,B08KRXV1QR,Shipped,1.0,INR,399.0,PUNE,MAHARASHTRA,411008.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,IN Core Free Shipping 2015/04/08 23-48-5-108,-0.44965517241379316,-326.0
407-6618627-2735569,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,NW030,NW030-TP-PJ-S,Set,S,B09G2RFP14,Shipped,1.0,INR,582.0,PUNE,MAHARASHTRA,411007.0,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-SL3Y2YRMAUNFC,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-ZYL5UPUNW6T62,Amazon PLCC Free-Financing Universal Merchant AAT-PZHUW6DZX4BPS,Amazon PLCC Free-Financing Universal Merchant AAT-ETXQ3XXWMRXBG,Amazon PLCC Free-Financing Universal Merchant AAT-7X3XCTYG64VBE,Amazon PLCC Free-Financing Universal Merchant AAT-7CHGD3WTS3MHM,Amazon PLCC Free-Financing Universal Merchant AAT-26ZDKNME27X42,Amazon PLCC Free-Financing Universal Merchant AAT-4ZF5KN6E4LJK4,Amazon PLCC Free-Financing Universal Merchant AAT-7RCXIKUAX7DDY,Amazon PLCC Free-Financing Universal Merchant AAT-TNYBHEAO7HOHO,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4,Amazon PLCC Free-Financing Universal Merchant AAT-QMFZ3M7T5NPDS,Amazon PLCC Free-Financing Universal Merchant #MP-pmilan-1601980554292",False,Easy Ship,0.4586466165413534,183.0
407-6618627-2735569,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,NW030,NW030-TP-PJ-XL,Set,XL,B09G2STB6H,Shipped,1.0,INR,582.0,PUNE,MAHARASHTRA,411007.0,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-SL3Y2YRMAUNFC,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-ZYL5UPUNW6T62,Amazon PLCC Free-Financing Universal Merchant AAT-PZHUW6DZX4BPS,Amazon PLCC Free-Financing Universal Merchant AAT-ETXQ3XXWMRXBG,Amazon PLCC Free-Financing Universal Merchant AAT-7X3XCTYG64VBE,Amazon PLCC Free-Financing Universal Merchant AAT-7CHGD3WTS3MHM,Amazon PLCC Free-Financing Universal Merchant AAT-26ZDKNME27X42,Amazon PLCC Free-Financing Universal Merchant AAT-4ZF5KN6E4LJK4,Amazon PLCC Free-Financing Universal Merchant AAT-7RCXIKUAX7DDY,Amazon PLCC Free-Financing Universal Merchant AAT-TNYBHEAO7HOHO,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4,Amazon PLCC Free-Financing Universal Merchant AAT-QMFZ3M7T5NPDS,Amazon PLCC Free-Financing Universal Merchant #MP-pmilan-1601980554292",False,Easy Ship,0.0,0.0
404-4101613-8698765,Cancelled,Amazon,Amazon.in,Expedited,SET197,SET197-KR-NP-L,Set,L,B08B3YPD63,Cancelled,0.0,INR,625.2455352339967,HYDERABAD,TELANGANA,502319.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,IN Core Free Shipping 2015/04/08 23-48-5-108,0.07430504335738264,43.24553523399675
407-8484377-6352348,Shipped,Amazon,Amazon.in,Expedited,SET110,SET110-KR-PP-XS,Set,XS,B0822TFD7Y,Shipped,1.0,INR,788.0,GURUGRAM,HARYANA,122505.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,IN Core Free Shipping 2015/04/08 23-48-5-108,0.26030488119374207,162.75446476600325
405-6804709-0721962,Shipped,Amazon,Amazon.in,Expedited,SET187,SET187-KR-DH-XS,Set,XS,B08B3YKPYF,Shipped,1.0,INR,599.0,NAGPUR,MAHARASHTRA,440027.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,IN Core Free Shipping 2015/04/08 23-48-5-108,-0.23984771573604058,-189.0
402-8732531-3368305,Shipped,Amazon,Amazon.in,Expedited,SET398,SET398-KR-PP-S,Set,S,B09RP8VTX6,Shipped,1.0,INR,1115.0,GUWAHATI,ASSAM,781036.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,IN Core Free Shipping 2015/04/08 23-48-5-108,0.8614357262103507,516.0
402-6215181-6909939,Shipped,Amazon,Amazon.in,Expedited,JNE3399,JNE3399-KR-XL,kurta,XL,B082W8B28G,Shipped,1.0,INR,435.0,NEW DELHI,DELHI,110078.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,IN Core Free Shipping 2015/04/08 23-48-5-108,-0.6098654708520179,-680.0
406-6149877-4428349,Shipped,Amazon,Amazon.in,Expedited,JNE3741,JNE3741-KR-XXXL,kurta,3XL,B099NL77RF,Shipped,1.0,INR,432.0,Bengaluru,KARNATAKA,560043.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,IN Core Free Shipping 2015/04/08 23-48-5-108,-0.006896551724137945,-3.0
404-1878913-2508340,Shipped,Amazon,Amazon.in,Expedited,SET386,SET386-KR-NP-L,Set,L,B09K38ZCR6,Shipped,1.0,INR,631.0,HYDERABAD,TELANGANA,500006.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,IN Core Free Shipping 2015/04/08 23-48-5-108,0.46064814814814814,199.0
405-8865854-6698738,Shipped,Amazon,Amazon.in,Expedited,JNE3568,JNE3568-KR-L,kurta,L,B08KS2BPL8,Shipped,1.0,INR,399.0,BENGALURU,KARNATAKA,560055.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,IN Core Free Shipping 2015/04/08 23-48-5-108,-0.3676703645007924,-232.0
402-8621105-4597938,Shipped,Amazon,Amazon.in,Expedited,JNE3373,JNE3373-KR-XXXL,kurta,3XL,B082W7MZVQ,Shipped,1.0,INR,376.0,BHUBANESWAR,ODISHA,751024.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,IN Core Free Shipping 2015/04/08 23-48-5-108,-0.057644110275689275,-23.0
405-5500801-0525925,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0296,J0296-DR-XS,Western Dress,XS,B099NS29KD,Shipped,1.0,INR,519.0,NEW DELHI,DELHI,110024.0,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-ZYL5UPUNW6T62,Amazon PLCC Free-Financing Universal Merchant AAT-PZHUW6DZX4BPS,Amazon PLCC Free-Financing Universal Merchant AAT-ETXQ3XXWMRXBG,Amazon PLCC Free-Financing Universal Merchant AAT-7X3XCTYG64VBE,Amazon PLCC Free-Financing Universal Merchant AAT-7CHGD3WTS3MHM,Amazon PLCC Free-Financing Universal Merchant AAT-26ZDKNME27X42,Amazon PLCC Free-Financing Universal Merchant AAT-4ZF5KN6E4LJK4,Amazon PLCC Free-Financing Universal Merchant AAT-7RCXIKUAX7DDY,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4",False,Easy Ship,0.38031914893617014,143.0
408-5483838-3718753,Shipped,Amazon,Amazon.in,Expedited,SET345,SET345-KR-NP-XS,Set,XS,B09KXSVTDB,Shipped,1.0,INR,666.0,BELTANGADI,KARNATAKA,574224.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,IN Core Free Shipping 2015/04/08 23-48-5-108,0.2832369942196531,147.0
406-1164579-6683530,Shipped,Amazon,Amazon.in,Expedited,J0335,J0335-DR-L,Western Dress,L,B09831T4CQ,Shipped,1.0,INR,807.0,BENGALURU,KARNATAKA,560103.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,IN Core Free Shipping 2015/04/08 23-48-5-108,0.21171171171171177,141.0
408-6073728-9997937,Shipped,Amazon,Amazon.in,Expedited,SET196,SET196-KR-NP-M,Set,M,B08HK5K7KF,Shipped,1.0,INR,799.0,Pedaamiram,ANDHRA PRADESH,534204.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,IN Core Free Shipping 2015/04/08 23-48-5-108,-0.009913258983890949,-8.0
171-4087347-7742747,Shipped,Amazon,Amazon.in,Expedited,SET197,SET197-KR-NP-L,Set,L,B08B3YPD63,Shipped,1.0,INR,759.0,GUNTUR,ANDHRA PRADESH,522006.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,IN Core Free Shipping 2015/04/08 23-48-5-108,-0.05006257822277849,-40.0
406-1514096-9385942,Shipped,Amazon,Amazon.in,Expedited,JNE2171,JNE2171-KR-437-XL,kurta,XL,B079WYDLLS,Shipped,1.0,INR,495.0,Ghaziabad,UTTAR PRADESH,201002.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,IN Core Free Shipping 2015/04/08 23-48-5-108,-0.34782608695652173,-264.0
171-9958086-9451518,Shipped,Amazon,Amazon.in,Expedited,J0373,J0373-KR-S,kurta,S,B09KXKLZ1F,Shipped,1.0,INR,599.0,KADAPA,ANDHRA PRADESH,516356.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,IN Core Free Shipping 2015/04/08 23-48-5-108,0.21010101010101012,104.0
171-5430213-1149123,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0104,J0104-KR-S,kurta,S,B08BJQ4CN7,Shipped,1.0,INR,446.0,KADAPA,ANDHRA PRADESH,516356.0,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-SL3Y2YRMAUNFC,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4,Amazon PLCC Free-Financing Universal Merchant AAT-WSJLDN3X7KEMO,Amazon PLCC Free-Financing Universal Merchant AAT-VL6FGQVGQVXUS,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-ZYL5UPUNW6T62,Amazon PLCC Free-Financing Universal Merchant AAT-PZHUW6DZX4BPS,Amazon PLCC Free-Financing Universal Merchant AAT-ETXQ3XXWMRXBG,Amazon PLCC Free-Financing Universal Merchant AAT-7X3XCTYG64VBE,Amazon PLCC Free-Financing Universal Merchant AAT-7CHGD3WTS3MHM,Amazon PLCC Free-Financing Universal Merchant AAT-26ZDKNME27X42,Amazon PLCC Free-Financing Universal Merchant AAT-4ZF5KN6E4LJK4,Amazon PLCC Free-Financing Universal Merchant AAT-7RCXIKUAX7DDY,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4",False,Easy Ship,-0.25542570951585974,-153.0
404-1191982-9809906,Cancelled,Merchant,Amazon.in,Standard,SET291,SET291-KR-PP-L,Set,L,B099NJKJ54,IN Core Free Shipping 2015/04/08 23-48-5-108,0.0,INR,536.19,KOTTAYAM,KERALA,686006.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,Easy Ship,0.2022197309417042,90.19000000000005
408-5971659-9029114,Shipped,Amazon,Amazon.in,Expedited,JNE3721,JNE3721-KR-XXL,kurta,XXL,B099FCT65D,Shipped,1.0,INR,329.0,AURANGABAD,MAHARASHTRA,431009.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,IN Core Free Shipping 2015/04/08 23-48-5-108,-0.38641153322516275,-207.19000000000005
408-4215371-7192332,Shipped,Amazon,Amazon.in,Expedited,JNE3405,JNE3405-KR-L,kurta,L,B081WSCKPQ,Shipped,1.0,INR,399.0,HOSKOTE,KARNATAKA,562114.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,IN Core Free Shipping 2015/04/08 23-48-5-108,0.2127659574468086,70.0
407-8062189-9145935,Shipped,Amazon,Amazon.in,Expedited,SET264,SET264-KR-NP-M,Set,M,B08YN44FZJ,Shipped,1.0,INR,824.0,BENGALURU,KARNATAKA,560102.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,IN Core Free Shipping 2015/04/08 23-48-5-108,1.0651629072681703,425.0
